date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:27:52	1534/1534	---M-Z	200	added ('OK')	text/css	date:Sat,%2018%20Jul%202026%2000:35:36%20GMT	https://Ultrawavetrd.live/wp-content/cache/wpo-minify/1784334304/assets/wpo-minify-header-elementor-post-91784324912.min.css	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/cache/wpo-minify/1784334304/assets/wpo-minify-header-elementor-post-91784324912.min.css	(from https://Ultrawavetrd.live/)
14:27:52	214/214	---M-Z	200	added ('OK')	text/css	date:Tue,%2024%20Mar%202026%2010:54:24%20GMT	https://Ultrawavetrd.live/wp-content/plugins/elementor/assets/css/widget-image.min.css	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/plugins/elementor/assets/css/widget-image.min.css	(from https://Ultrawavetrd.live/)
14:27:53	27364/27364	---M-Z	200	added ('OK')	text/css	date:Tue,%2024%20Mar%202026%2010:54:52%20GMT	https://Ultrawavetrd.live/wp-content/plugins/elementor-pro/assets/css/widget-nav-menu.min.css	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/plugins/elementor-pro/assets/css/widget-nav-menu.min.css	(from https://Ultrawavetrd.live/)
14:27:53	10255/10255	---M-Z	200	added ('OK')	text/css	date:Tue,%2024%20Mar%202026%2010:54:24%20GMT	https://Ultrawavetrd.live/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	(from https://Ultrawavetrd.live/)
14:27:53	560/560	---M-Z	200	added ('OK')	text/css	date:Tue,%2024%20Mar%202026%2010:54:23%20GMT	https://Ultrawavetrd.live/wp-content/plugins/elementor/assets/css/widget-heading.min.css	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/plugins/elementor/assets/css/widget-heading.min.css	(from https://Ultrawavetrd.live/)
14:27:53	4726/4726	---M-Z	200	added ('OK')	text/css	date:Tue,%2024%20Mar%202026%2010:54:23%20GMT	https://Ultrawavetrd.live/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css	(from https://Ultrawavetrd.live/)
14:27:54	1243/1243	---M-Z	200	added ('OK')	text/css	date:Tue,%2024%20Mar%202026%2010:54:23%20GMT	https://Ultrawavetrd.live/wp-content/plugins/elementor/assets/css/widget-video.min.css	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/plugins/elementor/assets/css/widget-video.min.css	(from https://Ultrawavetrd.live/)
14:27:54	4258/4258	---M-Z	200	added ('OK')	text/css	date:Tue,%2024%20Mar%202026%2010:54:24%20GMT	https://Ultrawavetrd.live/wp-content/plugins/elementor/assets/css/widget-divider.min.css	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/plugins/elementor/assets/css/widget-divider.min.css	(from https://Ultrawavetrd.live/)
14:27:54	1310/1310	---M-Z	200	added ('OK')	text/css	date:Tue,%2024%20Mar%202026%2010:54:23%20GMT	https://Ultrawavetrd.live/wp-content/plugins/elementor/assets/css/widget-rating.min.css	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/plugins/elementor/assets/css/widget-rating.min.css	(from https://Ultrawavetrd.live/)
14:27:54	1646/1646	---M-Z	200	added ('OK')	text/css	date:Tue,%2024%20Mar%202026%2010:54:24%20GMT	https://Ultrawavetrd.live/wp-content/plugins/elementor/assets/css/widget-testimonial.min.css	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/plugins/elementor/assets/css/widget-testimonial.min.css	(from https://Ultrawavetrd.live/)
14:27:55	241275/241275	---M-Z	200	added ('OK')	text/css	date:Sat,%2018%20Jul%202026%2000:35:36%20GMT	https://Ultrawavetrd.live/wp-content/cache/wpo-minify/1784334304/assets/wpo-minify-header-elementor-post-141784334935.min.css	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/cache/wpo-minify/1784334304/assets/wpo-minify-header-elementor-post-141784334935.min.css	(from https://Ultrawavetrd.live/)
14:27:55	15664/15664	---M-Z	200	added ('OK')	text/css	date:Sat,%2018%20Jul%202026%2000:35:36%20GMT	https://Ultrawavetrd.live/wp-content/cache/wpo-minify/1784334304/assets/wpo-minify-header-elementor-post-2761784324912.min.css	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/cache/wpo-minify/1784334304/assets/wpo-minify-header-elementor-post-2761784324912.min.css	(from https://Ultrawavetrd.live/)
14:27:55	27324/27324	---M-Z	200	added ('OK')	text/css	date:Tue,%2024%20Mar%202026%2010:54:56%20GMT	https://Ultrawavetrd.live/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css	(from https://Ultrawavetrd.live/)
14:27:56	31499/31499	---M-Z	200	added ('OK')	text/css	date:Sat,%2018%20Jul%202026%2000:35:36%20GMT	https://Ultrawavetrd.live/wp-content/cache/wpo-minify/1784334304/assets/wpo-minify-header-font-awesome1774349664.min.css	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/cache/wpo-minify/1784334304/assets/wpo-minify-header-font-awesome1774349664.min.css	(from https://Ultrawavetrd.live/)
14:27:56	29691/29691	---M-Z	200	added ('OK')	text/css	date:Sat,%2018%20Jul%202026%2000:35:36%20GMT	https://Ultrawavetrd.live/wp-content/cache/wpo-minify/1784334304/assets/wpo-minify-header-elementor-post-2781784324913.min.css	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/cache/wpo-minify/1784334304/assets/wpo-minify-header-elementor-post-2781784324913.min.css	(from https://Ultrawavetrd.live/)
14:27:56	38772/38772	---M-Z	200	added ('OK')	text/css	date:Sat,%2018%20Jul%202026%2000:35:37%20GMT	https://Ultrawavetrd.live/wp-content/cache/wpo-minify/1784334304/assets/wpo-minify-header-elementor-gf-inter.min.css	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/cache/wpo-minify/1784334304/assets/wpo-minify-header-elementor-gf-inter.min.css	(from https://Ultrawavetrd.live/)
14:27:57	87553/87553	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Mar%202026%2010:54:13%20GMT	https://Ultrawavetrd.live/wp-includes/js/jquery/jquery.min.js	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-includes/js/jquery/jquery.min.js	(from https://Ultrawavetrd.live/)
14:27:57	13577/13577	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Mar%202026%2010:54:13%20GMT	https://Ultrawavetrd.live/wp-includes/js/jquery/jquery-migrate.min.js	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-includes/js/jquery/jquery-migrate.min.js	(from https://Ultrawavetrd.live/)
14:27:57	22305/22305	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Mar%202026%2010:55:00%20GMT	https://Ultrawavetrd.live/wp-content/plugins/happy-elementor-addons/assets/vendor/dom-purify/purify.min.js	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/plugins/happy-elementor-addons/assets/vendor/dom-purify/purify.min.js	(from https://Ultrawavetrd.live/)
14:27:59	275782/275782	---MCZ	200	added ('OK')	application/json	date:Thu,%2023%20Jul%202026%2013:27:59%20GMT	https://Ultrawavetrd.live/wp-json/	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-json/index.html	(from https://Ultrawavetrd.live/)
14:27:59	231598/231598	---MCZ	200	added ('OK')	application/json	date:Thu,%2023%20Jul%202026%2013:27:59%20GMT	https://Ultrawavetrd.live/wp-json/wp/v2/pages/14	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-json/wp/v2/pages/14.json	(from https://Ultrawavetrd.live/)
14:28:00	822/822	---M-Z	200	added ('OK')	text/xml	date:Thu,%2023%20Jul%202026%2013:28:00%20GMT	https://Ultrawavetrd.live/xmlrpc.php?rsd	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/xmlrpc0db0.php	(from https://Ultrawavetrd.live/)
14:28:00	2655/2655	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202026%2013:56:57%20GMT	https://Ultrawavetrd.live/wp-content/uploads/2026/03/Asset-4649finvora.png	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/uploads/2026/03/Asset-4649finvora.png	(from https://Ultrawavetrd.live/)
14:28:00	12197/12197	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202026%2014:07:02%20GMT	https://Ultrawavetrd.live/wp-content/uploads/2026/03/Asset-4651finvora-1024x127.png	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/uploads/2026/03/Asset-4651finvora-1024x127.png	(from https://Ultrawavetrd.live/)
14:28:01	14294/14294	---MCZ	200	added ('OK')	text/javascript	etag:%22d82b214398ef7ac012a0b4426c7e3692%22	https://s3.tradingview.com/external-embedding/embed-widget-advanced-chart.js	C:/My%20Web%20Sites/finvora/s3.tradingview.com/external-embedding/embed-widget-advanced-chart.js	(from https://Ultrawavetrd.live/)
14:28:01	6172/6172	---MCZ	200	added ('OK')	text/javascript	etag:W/%22b074b9b549745d65a5d5a82cd784a4d0%22	https://widgets.tradingview-widget.com/w/en/tv-ticker-tape.js	C:/My%20Web%20Sites/finvora/widgets.tradingview-widget.com/w/en/tv-ticker-tape.js	(from https://Ultrawavetrd.live/)
14:28:02	13439/13439	---MCZ	200	added ('OK')	text/javascript	etag:%224da1b674340092915d8702d72bbe37b0%22	https://s3.tradingview.com/external-embedding/embed-widget-market-overview.js	C:/My%20Web%20Sites/finvora/s3.tradingview.com/external-embedding/embed-widget-market-overview.js	(from https://Ultrawavetrd.live/)
14:28:03	103583/103583	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Jul%202026%2013:28:01%20GMT	https://Ultrawavetrd.live/cryptocurrencies/	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/cryptocurrencies/index.html	(from https://Ultrawavetrd.live/)
14:28:03	111508/111508	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Jul%202026%2013:28:02%20GMT	https://Ultrawavetrd.live/forex/	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/forex/index.html	(from https://Ultrawavetrd.live/)
14:28:04	22241/22241	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Mar%202026%2013:34:59%20GMT	https://Ultrawavetrd.live/wp-content/uploads/2026/03/bitcoin-btc-logo-1024x1024.png	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/uploads/2026/03/bitcoin-btc-logo-1024x1024.png	(from https://Ultrawavetrd.live/)
14:28:05	103225/103225	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Jul%202026%2013:28:03%20GMT	https://Ultrawavetrd.live/shares/	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/shares/index.html	(from https://Ultrawavetrd.live/)
14:28:05	7522/7522	---M--	200	added ('OK')	image/webp	date:Tue,%2024%20Mar%202026%2015:35:06%20GMT	https://Ultrawavetrd.live/wp-content/uploads/2026/03/ethereum_logo_icon_147293.webp	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/uploads/2026/03/ethereum_logo_icon_147293.webp	(from https://Ultrawavetrd.live/)
14:28:07	113289/113289	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Jul%202026%2013:28:05%20GMT	https://Ultrawavetrd.live/indices/	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/indices/index.html	(from https://Ultrawavetrd.live/)
14:28:07	113339/113339	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Jul%202026%2013:28:04%20GMT	https://Ultrawavetrd.live/etfs/	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/etfs/index.html	(from https://Ultrawavetrd.live/)
14:28:08	120211/120211	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Mar%202026%2015:43:31%20GMT	https://Ultrawavetrd.live/wp-content/uploads/2026/03/imgi_1_COIN_VIEW_RIPPLE_XRP_800x800px_01.png	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/uploads/2026/03/imgi_1_COIN_VIEW_RIPPLE_XRP_800x800px_01.png	(from https://Ultrawavetrd.live/)
14:28:08	104185/104185	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Jul%202026%2013:28:06%20GMT	https://Ultrawavetrd.live/trade/	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/trade/index.html	(from https://Ultrawavetrd.live/)
14:28:09	115422/115422	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Jul%202026%2013:28:07%20GMT	https://Ultrawavetrd.live/copy-trading/	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/copy-trading/index.html	(from https://Ultrawavetrd.live/)
14:28:09	19271/19271	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Mar%202026%2015:43:28%20GMT	https://Ultrawavetrd.live/wp-content/uploads/2026/03/imgi_1_cardano-logo-icon-svg-download-png-7002697.png	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/uploads/2026/03/imgi_1_cardano-logo-icon-svg-download-png-7002697.png	(from https://Ultrawavetrd.live/)
14:28:09	128221/128221	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Jul%202026%2013:28:08%20GMT	https://Ultrawavetrd.live/automated-trading/	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/automated-trading/index.html	(from https://Ultrawavetrd.live/)
14:28:10	12720/12720	---MCZ	200	added ('OK')	text/javascript	etag:%226ff9630986d3855842b586b326474dae%22	https://s3.tradingview.com/external-embedding/embed-widget-forex-cross-rates.js	C:/My%20Web%20Sites/finvora/s3.tradingview.com/external-embedding/embed-widget-forex-cross-rates.js	(from https://Ultrawavetrd.live/)
14:28:11	113768/113768	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Jul%202026%2013:28:09%20GMT	https://Ultrawavetrd.live/about/	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/about/index.html	(from https://Ultrawavetrd.live/)
14:28:11	112236/112236	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Jul%202026%2013:28:10%20GMT	https://Ultrawavetrd.live/why-us/	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/why-us/index.html	(from https://Ultrawavetrd.live/)
14:28:11	120100/120100	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Jul%202026%2013:28:10%20GMT	https://Ultrawavetrd.live/faq/	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/faq/index.html	(from https://Ultrawavetrd.live/)
14:28:12	13375/13375	---MCZ	200	added ('OK')	text/javascript	etag:%2236467b799fea866531b4aeb7a69a8038%22	https://s3.tradingview.com/external-embedding/embed-widget-symbol-overview.js	C:/My%20Web%20Sites/finvora/s3.tradingview.com/external-embedding/embed-widget-symbol-overview.js	(from https://Ultrawavetrd.live/)
14:28:12	12750/12750	---MCZ	200	added ('OK')	text/javascript	etag:%224250af1be90fb91f7a96be6b3a9493fe%22	https://s3.tradingview.com/external-embedding/embed-widget-forex-heat-map.js	C:/My%20Web%20Sites/finvora/s3.tradingview.com/external-embedding/embed-widget-forex-heat-map.js	(from https://Ultrawavetrd.live/)
14:28:13	80170/80170	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Mar%202026%2005:05:47%20GMT	https://Ultrawavetrd.live/wp-content/uploads/2026/03/19910-compressed.jpg	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/uploads/2026/03/19910-compressed.jpg	(from https://Ultrawavetrd.live/)
14:28:13	106440/106440	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Jul%202026%2013:28:12%20GMT	https://Ultrawavetrd.live/contact-us/	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/contact-us/index.html	(from https://Ultrawavetrd.live/)
14:28:13	116661/116661	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Jul%202026%2013:28:12%20GMT	https://Ultrawavetrd.live/education/	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/education/index.html	(from https://Ultrawavetrd.live/)
14:28:14	89099/89099	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Mar%202026%2020:08:51%20GMT	https://Ultrawavetrd.live/wp-content/uploads/2026/03/Screenshot-2026-03-25-210227-compressed.jpg	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/uploads/2026/03/Screenshot-2026-03-25-210227-compressed.jpg	(from https://Ultrawavetrd.live/)
14:28:14	83184/83184	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Mar%202026%2020:08:57%20GMT	https://Ultrawavetrd.live/wp-content/uploads/2026/03/Screenshot-2026-03-25-210155-compressed.jpg	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/uploads/2026/03/Screenshot-2026-03-25-210155-compressed.jpg	(from https://Ultrawavetrd.live/)
14:28:14	89484/89484	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Mar%202026%2020:09:01%20GMT	https://Ultrawavetrd.live/wp-content/uploads/2026/03/Screenshot-2026-03-25-210130-compressed.jpg	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/uploads/2026/03/Screenshot-2026-03-25-210130-compressed.jpg	(from https://Ultrawavetrd.live/)
14:28:14	104416/104416	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Mar%202026%2020:09:06%20GMT	https://Ultrawavetrd.live/wp-content/uploads/2026/03/Screenshot-2026-03-25-210211-compressed.jpg	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/uploads/2026/03/Screenshot-2026-03-25-210211-compressed.jpg	(from https://Ultrawavetrd.live/)
14:28:14	3647/3647	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Mar%202026%2020:18:58%20GMT	https://Ultrawavetrd.live/wp-content/uploads/2026/03/btc-1.png	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/uploads/2026/03/btc-1.png	(from https://Ultrawavetrd.live/)
14:28:14	3211/3211	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Mar%202026%2020:18:57%20GMT	https://Ultrawavetrd.live/wp-content/uploads/2026/03/eth.png	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/uploads/2026/03/eth.png	(from https://Ultrawavetrd.live/)
14:28:15	7002/7002	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Mar%202026%2020:18:57%20GMT	https://Ultrawavetrd.live/wp-content/uploads/2026/03/doge.png	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/uploads/2026/03/doge.png	(from https://Ultrawavetrd.live/)
14:28:15	3785/3785	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Mar%202026%2020:18:57%20GMT	https://Ultrawavetrd.live/wp-content/uploads/2026/03/bch.png	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/uploads/2026/03/bch.png	(from https://Ultrawavetrd.live/)
14:28:15	3000/3000	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Mar%202026%2020:18:56%20GMT	https://Ultrawavetrd.live/wp-content/uploads/2026/03/usdt.png	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/uploads/2026/03/usdt.png	(from https://Ultrawavetrd.live/)
14:28:15	2511/2511	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Mar%202026%2020:18:58%20GMT	https://Ultrawavetrd.live/wp-content/uploads/2026/03/bnb.png	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/uploads/2026/03/bnb.png	(from https://Ultrawavetrd.live/)
14:28:16	4348/4348	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Mar%202026%2020:18:56%20GMT	https://Ultrawavetrd.live/wp-content/uploads/2026/03/ltc.png	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/uploads/2026/03/ltc.png	(from https://Ultrawavetrd.live/)
14:28:16	18024/18024	---MCZ	200	added ('OK')	application/javascript	etag:W/%226a2663cd-4668%22	http://www.smartsuppchat.com/loader.js	C:/My%20Web%20Sites/finvora/www.smartsuppchat.com/loader.js	(from https://Ultrawavetrd.live/)
14:28:16	21464/21464	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Mar%202026%2010:54:13%20GMT	https://Ultrawavetrd.live/wp-includes/js/jquery/ui/core.min.js	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-includes/js/jquery/ui/core.min.js	(from https://Ultrawavetrd.live/)
14:28:17	1834/1834	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2018%20Jul%202026%2000:35:39%20GMT	https://Ultrawavetrd.live/wp-content/cache/wpo-minify/1784334304/assets/wpo-minify-footer-hello-theme-frontend1774349705.min.js	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/cache/wpo-minify/1784334304/assets/wpo-minify-footer-hello-theme-frontend1774349705.min.js	(from https://Ultrawavetrd.live/)
14:28:17	5722/5722	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Mar%202026%2010:54:33%20GMT	https://Ultrawavetrd.live/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js	(from https://Ultrawavetrd.live/)
14:28:17	50503/50503	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Mar%202026%2010:54:27%20GMT	https://Ultrawavetrd.live/wp-content/plugins/elementor/assets/js/frontend-modules.min.js	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/plugins/elementor/assets/js/frontend-modules.min.js	(from https://Ultrawavetrd.live/)
14:28:18	31928/31928	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Mar%202026%2010:54:27%20GMT	https://Ultrawavetrd.live/wp-content/plugins/elementor/assets/js/frontend.min.js	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/plugins/elementor/assets/js/frontend.min.js	(from https://Ultrawavetrd.live/)
14:28:18	94882/94882	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Jul%202026%2013:28:17%20GMT	https://Ultrawavetrd.live/terms-and-conditions/	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/terms-and-conditions/index.html	(from https://Ultrawavetrd.live/)
14:28:18	97751/97751	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Jul%202026%2013:28:17%20GMT	https://Ultrawavetrd.live/privacy-policy/	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/privacy-policy/index.html	(from https://Ultrawavetrd.live/)
14:28:19	24109/24109	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Mar%202026%2010:54:52%20GMT	https://Ultrawavetrd.live/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min.js	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min.js	(from https://Ultrawavetrd.live/)
14:28:19	31799/31799	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Mar%202026%2010:54:56%20GMT	https://Ultrawavetrd.live/wp-content/plugins/happy-elementor-addons/assets/js/happy-addons.min.js	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/plugins/happy-elementor-addons/assets/js/happy-addons.min.js	(from https://Ultrawavetrd.live/)
14:28:19	1359/1359	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Mar%202026%2010:54:56%20GMT	https://Ultrawavetrd.live/wp-content/plugins/happy-elementor-addons/assets/js/extension-reading-progress-bar.min.js	C:/My%20Web%20Sites/finvora/Ultrawavetrd.live/wp-content/plugins/happy-elementor-addons/assets/js/extension-reading-progress-bar.min.js	(from https://Ultrawavetrd.live/)
